iteration,gamma,mip_gap,requested_master_mip_gap,precision_policy,valid_global_gap_for_precision,precision_gap_fallback_used,adaptive_master_precision_enabled,adaptive_subproblem_precision_enabled,master_gap_candidate,master_gap_previous,master_gap_selected,subproblem_gap_candidate,subproblem_gap_previous,subproblem_gap_selected,master_error_budget_ratio,subproblem_error_budget_ratio,monotone_precision_tightening,cut_strengthening_policy,core_point_available,core_point_observations,core_point_distance,core_point_attempted,core_point_skipped_reason,core_point_stage1_status,core_point_stage1_runtime,core_point_stage1_objective,core_point_stage2_status,core_point_stage2_runtime,core_point_current_value_floor,core_point_dual_feasible,core_point_original_value_at_current,core_point_strengthened_value_at_current,core_point_original_value_at_core,core_point_strengthened_value_at_core,core_point_normalized_improvement,core_point_cut_accepted,core_point_cut_fallback_reason,core_point_auxiliary_bound_used_for_UB,v3_secondary_attempted,v3_secondary_trigger_reason,v3_secondary_skipped_reason,v3_secondary_recent_lb_improvement,v3_secondary_cooldown_remaining,v3_secondary_time_limit,v3_secondary_runtime,v3_secondary_status,v3_secondary_has_incumbent,v3_secondary_pattern_distance,v3_secondary_pattern_memory_size,v3_secondary_cut_violation,v3_secondary_cut_added,v3_secondary_cut_skip_reason,v3_secondary_objective,v3_secondary_objective_bound,v3_secondary_bound_used_for_UB,realized_master_gap,achieved_master_mip_gap,master_status,master_best_bound,master_time,lower_bound,LB,upper_bound,UB,gap,global_gap,lb_improvement,ub_improvement,elapsed_time,log_gap,gap_improvement,master_objective,theta,theta_current,first_stage_cost,active_worst_cost,target_worst_cost,active_subproblem_value,target_subproblem_value,active_subproblem_status,target_subproblem_status,active_subproblem_mip_gap,target_subproblem_mip_gap,target_subproblem_objective,target_subproblem_objective_bound,target_robust_evaluation_used,subproblem_requested_mip_gap,subproblem_achieved_mip_gap,subproblem_status,subproblem_incumbent_objective,subproblem_objective_bound,subproblem_time,additional_subproblem_time,subproblem_has_incumbent,ub_uses_subproblem_bound,valid_UB,active_gamma,gamma_target,active_scenario,target_scenario,active_scenario_mode,target_scenario_mode,cut_selection_enabled,delta_cut,cut_rhs_current,cut_violation,absolute_cut_violation,normalized_cut_violation,secondary_cut_decisions,secondary_active_threshold,secondary_cuts_added_total,secondary_cuts_skipped_total,master_time_share,secondary_solve_attempted,secondary_solve_trigger_reason,secondary_solve_skipped_reason,recent_relative_lb_improvement,secondary_solve_cooldown_remaining,secondary_solve_runtime,secondary_generation_subproblem_time_share,secondary_generated_cut_added,secondary_generated_cut_duplicate,secondary_solves_avoided_total,final_certification_active,final_certification_triggered_this_iteration,final_certification_trigger_iteration,final_certification_reason,final_certification_count,consecutive_no_useful_primary_cuts,certification_forced_master_mip_gap,certification_forced_subproblem_mip_gap,secondary_solve_disabled_by_certification,cut_added,cut_skip_reason,cut_add_reason,cuts_added_total,cuts_skipped_total,cuts_generated_this_iteration,cuts_added_this_iteration,cuts_skipped_this_iteration,forced_cut_added,forced_cut_reason,cuts
1448,2,0.0001,0.0001,joint_error_budget,0.00034717130685470686,False,True,True,0.0001,0.0001,0.0001,0.00017358565342735343,0.00017358567639524873,0.00017358565342735343,0.25,0.5,True,core_point,True,1447,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.0696749731457595e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10181070569,0.9571315001230687,116800.10181070569,116800.10181070569,116840.66551645267,116840.66551645267,0.0003471711288847013,0.0003471711288847013,2.0794133888557553e-05,0.0,801.2658314998262,-7.965692220140583,1.323144701753589e-07,116800.10181070569,32185.796679351708,32185.796679351708,84614.30513135399,32242.742323386887,32242.742323386887,32242.742323386887,32242.742323386887,optimal,optimal,0.0,0.0,32242.742323386887,32242.742323386887,True,0.00017358565342735343,0.0,optimal,32242.742323386887,32242.742323386887,0.11486739991232753,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.74232338689,56.94564403518234,56.94564403518234,0.0017661538669394598,[],0.0,0,0,0.767537725125389,False,,scenario_enumeration,1.115680289776191e-09,0,0.0,0.2055407036400975,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1448,0,1,1,0,False,,1448
1449,2,0.0001,0.0001,joint_error_budget,0.0003471711288847013,False,True,True,0.0001,0.0001,0.0001,0.00017358556444235066,0.00017358565342735343,0.00017358556444235066,0.25,0.5,True,core_point,True,1448,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.0639626036775814e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.1029392347,1.0301951000001281,116800.1029392347,116800.1029392347,116840.66551645267,116840.66551645267,0.00034716147018407426,0.00034716147018407426,0.0011285290092928335,0.0,802.4141620998271,-7.965692732769501,5.126289173713634e-07,116800.10293923473,32185.79780788076,32185.79780788076,84614.30513135398,32242.674812210465,32242.674812210465,32242.674812210465,32242.674812210465,optimal,optimal,0.0,0.0,32242.674812210465,32242.674812210465,True,0.00017358556444235066,0.0,optimal,32242.674812210465,32242.674812210465,0.1135990999173373,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.67481221047,56.87700432970814,56.87700432970814,0.0017640287184910765,[],0.0,0,0,0.7677231861612044,False,,scenario_enumeration,1.2477067859948186e-09,0,0.0,0.20538813561968974,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1449,0,1,1,0,False,,1449
1450,2,0.0001,0.0001,joint_error_budget,0.00034716147018407426,False,True,True,0.0001,0.0001,0.0001,0.00017358073509203713,0.00017358556444235066,0.00017358073509203713,0.25,0.5,True,core_point,True,1449,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.0063953297839571e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10295998733,0.945902599953115,116800.10295998733,116800.10295998733,116840.66551645267,116840.66551645267,0.0003471612925692709,0.0003471612925692709,2.075263182632625e-05,0.0,803.4791555998381,-7.965720554308171,2.7821538670687052e-05,116800.10295998733,32185.797828633342,32185.797828633342,84614.30513135398,32242.681146332325,32242.681146332325,32242.681146332325,32242.681146332325,optimal,optimal,0.0,0.0,32242.681146332325,32242.681146332325,True,0.00017358073509203713,0.0,optimal,32242.681146332325,32242.681146332325,0.11676830006763339,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.681146332317,56.88331769897559,56.88331769897559,0.0017642241797700563,[],0.0,0,0,0.7678828342829462,False,,scenario_enumeration,1.0726017513674009e-08,0,0.0,0.2052612193079889,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1450,0,1,1,0,False,,1450
1451,2,0.0001,0.0001,joint_error_budget,0.0003471612925692709,False,True,True,0.0001,0.0001,0.0001,0.00017358064628463546,0.00017358073509203713,0.00017358064628463546,0.25,0.5,True,core_point,True,1450,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.006371495881435e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10296495756,0.9943808000534773,116800.10296495756,116800.10296495756,116840.66551645267,116840.66551645267,0.00034716125003069305,0.00034716125003069305,4.970235750079155e-06,0.0,804.5960283000022,-7.965721065928451,5.11620280492084e-07,116800.10296495761,32185.79783360358,32185.79783360358,84614.30513135403,32242.654089061634,32242.654089061634,32242.654089061634,32242.654089061634,optimal,optimal,0.0,0.0,32242.654089061634,32242.654089061634,True,0.00017358064628463546,0.0,optimal,32242.654089061634,32242.654089061634,0.12021389999426901,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.65408906163,56.85625545804942,56.85625545804942,0.001763386329828784,[],0.0,0,0,0.7680527989275546,False,,scenario_enumeration,1.0241629781777108e-08,0,0.0,0.20512570409718797,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1451,0,1,1,0,False,,1451
1452,2,0.0001,0.0001,joint_error_budget,0.00034716125003069305,False,True,True,0.0001,0.0001,0.0001,0.00017358062501534653,0.00017358064628463546,0.00017358062501534653,0.25,0.5,True,core_point,True,1451,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.0060316565905207e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10298570538,0.9650816000066698,116800.10298570538,116800.10298570538,116840.66551645267,116840.66551645267,0.0003471610724571141,0.0003471610724571141,2.074781514238566e-05,0.0,805.681596999988,-7.965721188461065,1.225326134315214e-07,116800.10298570538,32185.797854351415,32185.797854351415,84614.30513135398,32242.6604185731,32242.6604185731,32242.6604185731,32242.6604185731,optimal,optimal,0.0,0.0,32242.6604185731,32242.6604185731,True,0.00017358062501534653,0.0,optimal,32242.6604185731,32242.6604185731,0.11808810010552406,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.660418573112,56.86256422169754,56.86256422169754,0.0017635816487693533,[],0.0,0,0,0.7682157755659743,False,,scenario_enumeration,1.0106268309144454e-08,0,0.0,0.20499588590659554,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1452,0,1,1,0,False,,1452
1453,2,0.0001,0.0001,joint_error_budget,0.0003471610724571141,False,True,True,0.0001,0.0001,0.0001,0.00017358053622855706,0.00017358062501534653,0.00017358053622855706,0.25,0.5,True,core_point,True,1452,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.0059919999860165e-08,0,,0.0,,False,,0,,False,,,,False,1.9934112859655093e-15,1.9934112859655093e-15,2,116800.10306608531,1.0266887000761926,116800.10306608531,116800.10306608531,116840.66551645267,116840.66551645267,0.0003471603845122656,0.0003471603845122656,8.037993393372744e-05,0.0,806.8373270998709,-7.9657216999629235,5.115018577255644e-07,116800.10306608555,32185.797934731338,32185.797934731338,84614.30513135421,32242.71236634505,32242.71236634505,32242.71236634505,32242.71236634505,optimal,optimal,0.0,0.0,32242.71236634505,32242.71236634505,True,0.00017358053622855706,0.0,optimal,32242.71236634505,32242.71236634505,0.12436460005119443,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.712366345055,56.91443161371717,56.91443161371717,0.001765187462117004,[],0.0,0,0,0.7683878510274424,False,,scenario_enumeration,1.0237951811108675e-08,0,0.0,0.20485638597419362,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1453,0,1,1,0,False,,1453
1454,2,0.0001,0.0001,joint_error_budget,0.0003471603845122656,False,True,True,0.0001,0.0001,0.0001,0.0001735801922561328,0.00017358053622855706,0.0001735801922561328,0.25,0.5,True,core_point,True,1453,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.0860488417612665e-09,0,,0.0,,False,,0,,False,,,,False,1.7442348749138172e-15,1.7442348749138172e-15,2,116800.10308657642,0.9464207999408245,116800.10308657642,116800.10308657642,116840.66551645267,116840.66551645267,0.0003471602091357842,0.0003471602091357842,2.0491104805842042e-05,0.0,807.8972289999947,-7.965723681595038,1.981632114506837e-06,116800.10308657662,32185.79795522249,32185.79795522249,84614.30513135414,32242.71941853609,32242.71941853609,32242.71941853609,32242.71941853609,optimal,optimal,0.0,0.0,32242.71941853609,32242.71941853609,True,0.0001735801922561328,0.0,optimal,32242.71941853609,32242.71941853609,0.11133610014803708,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.719418536093,56.921463313603454,56.921463313603454,0.0017654051624714925,[],0.0,0,0,0.768551260465209,False,,scenario_enumeration,1.0748103751544295e-08,0,0.0,0.20472544197961112,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1454,0,1,1,0,False,,1454
1455,2,0.0001,0.0001,joint_error_budget,0.0003471602091357842,False,True,True,0.0001,0.0001,0.0001,0.0001735801045678921,0.0001735801922561328,0.0001735801045678921,0.25,0.5,True,core_point,True,1454,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.083809742344165e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10309145231,0.9351366001646966,116800.10309145231,116800.10309145231,116840.66551645267,116840.66551645267,0.00034716016740463123,0.00034716016740463123,4.875895683653653e-06,0.0,808.9520071998704,-7.9657241867694,5.051743617508005e-07,116800.10309145231,32185.797960098298,32185.797960098298,84614.305131354,32242.692141912285,32242.692141912285,32242.692141912285,32242.692141912285,optimal,optimal,0.0,0.0,32242.692141912285,32242.692141912285,True,0.0001735801045678921,0.0,optimal,32242.692141912285,32242.692141912285,0.11736140004359186,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.69214191229,56.894181813990144,56.894181813990144,0.0017645605262605654,[],0.0,0,0,0.7687051262308998,False,,scenario_enumeration,1.2614862278772613e-09,0,0.0,0.20460357553431482,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1455,0,1,1,0,False,,1455
1456,2,0.0001,0.0001,joint_error_budget,0.00034716016740463123,False,True,True,0.0001,0.0001,0.0001,0.00017358008370231562,0.0001735801045678921,0.00017358008370231562,0.25,0.5,True,core_point,True,1455,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.0830020369636639e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10311210272,0.9059427999891341,116800.10311210272,116800.10311210272,116840.66551645267,116840.66551645267,0.0003471599906647562,0.0003471599906647562,2.0650404621846974e-05,0.0,809.9782587999944,-7.965724306976596,1.2020719652161761e-07,116800.10311210272,32185.797980748746,32185.797980748746,84614.30513135399,32242.69918697186,32242.69918697186,32242.69918697186,32242.69918697186,optimal,optimal,0.0,0.0,32242.69918697186,32242.69918697186,True,0.00017358008370231562,0.0,optimal,32242.69918697186,32242.69918697186,0.11806109989993274,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.699186971862,56.90120622311588,56.90120622311588,0.001764778001157783,[],0.0,0,0,0.7688496457674081,False,,scenario_enumeration,1.1255553876759278e-09,0,0.0,0.20449009953270764,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1456,0,1,1,0,False,,1456
1457,2,0.0001,0.0001,joint_error_budget,0.0003471599906647562,False,True,True,0.0001,0.0001,0.0001,0.0001735799953323781,0.00017358008370231562,0.0001735799953323781,0.25,0.5,True,core_point,True,1456,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.0821680433257505e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10349888803,0.9604772001039237,116800.10349888803,116800.10349888803,116840.66551645267,116840.66551645267,0.00034715668029925415,0.00034715668029925415,0.00038678530836477876,0.0,811.0584847999271,-7.965724816078551,5.091019551190213e-07,116800.10349888803,32185.79836753403,32185.79836753403,84614.30513135399,32242.709848400515,32242.709848400515,32242.709848400515,32242.709848400515,optimal,optimal,0.0,0.0,32242.709848400515,32242.709848400515,True,0.0001735799953323781,0.0,optimal,32242.709848400515,32242.709848400515,0.11578470002859831,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.70984840052,56.911480866489,56.911480866489,0.001765096083241038,[],0.0,0,0,0.7690098706236778,False,,scenario_enumeration,1.259803290124054e-09,0,0.0,0.20436050638467737,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1457,0,1,1,0,False,,1457
1458,2,0.0001,0.0001,joint_error_budget,0.00034715668029925415,False,True,True,0.0001,0.0001,0.0001,0.00017357834014962708,0.0001735799953323781,0.00017357834014962708,0.25,0.5,True,core_point,True,1457,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,3.7054994003514888e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10351892567,1.1119051000569016,116800.10351892567,116800.10351892567,116840.66551645267,116840.66551645267,0.00034715650880384253,0.00034715650880384253,2.0037638023495674e-05,0.0,812.2901375999209,-7.96573435168569,9.535607138819335e-06,116800.10351892567,32185.798387571725,32185.798387571725,84614.30513135392,32242.71697785315,32242.71697785315,32242.71697785315,32242.71697785315,optimal,optimal,0.0,0.0,32242.71697785315,32242.71697785315,True,0.00017357834014962708,0.0,optimal,32242.71697785315,32242.71697785315,0.11752430000342429,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.71697785316,56.91859028143517,56.91859028143517,0.0017653161897160014,[],0.0,0,0,0.7692126887619497,False,,scenario_enumeration,4.393683156408628e-09,0,0.0,0.20419532017921382,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1458,0,1,1,0,False,,1458
1459,2,0.0001,0.0001,joint_error_budget,0.00034715650880384253,False,True,True,0.0001,0.0001,0.0001,0.00017357825440192127,0.00017357834014962708,0.00017357825440192127,0.25,0.5,True,core_point,True,1458,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,3.7016169820750157e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.1035239737,0.9853632999584079,116800.1035239737,116800.1035239737,116840.66551645267,116840.66551645267,0.00034715646559944734,0.00034715646559944734,5.048030288890004e-06,0.0,813.409953400027,-7.965734845685845,4.940001553331506e-07,116800.1035239737,32185.79839261983,32185.79839261983,84614.30513135387,32242.68885589064,32242.68885589064,32242.68885589064,32242.68885589064,optimal,optimal,0.0,0.0,32242.68885589064,32242.68885589064,True,0.00017357825440192127,0.0,optimal,32242.68885589064,32242.68885589064,0.13206989993341267,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.688855890643,56.89046327081451,56.89046327081451,0.0017644453762863139,[],0.0,0,0,0.7693651219637688,False,,scenario_enumeration,3.877054367732142e-09,0,0.0,0.20407657216009395,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1459,0,1,1,0,False,,1459
1460,2,0.0001,0.0001,joint_error_budget,0.00034715646559944734,False,True,True,0.0001,0.0001,0.0001,0.00017357823279972367,0.00017357825440192127,0.00017357823279972367,0.25,0.5,True,core_point,True,1459,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,3.703090735790612e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10354403994,0.904617500025779,116800.10354403994,116800.10354403994,116840.66551645267,116840.66551645267,0.00034715629385918036,0.00034715629385918036,2.0066247088834643e-05,0.0,814.4289265000261,-7.965734970138064,1.244522190021078e-07,116800.10354403994,32185.798412698412,32185.798412698412,84614.30513134153,32242.695980131753,32242.695980131753,32242.695980131753,32242.695980131753,optimal,optimal,0.0,0.0,32242.695980131753,32242.695980131753,True,0.00017357823279972367,0.0,optimal,32242.695980131753,32242.695980131753,0.11205620015971363,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.695980131757,56.8975674333451,56.8975674333451,0.001764665320431204,[],0.0,0,0,0.7695132542150063,False,,scenario_enumeration,3.744836381013032e-09,0,0.0,0.20395882738947166,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1460,0,1,1,0,False,,1460
1461,2,0.0001,0.0001,joint_error_budget,0.00034715629385918036,False,True,True,0.0001,0.0001,0.0001,0.00017357814692959018,0.00017357823279972367,0.00017357814692959018,0.25,0.5,True,core_point,True,1460,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,3.6980893908466053e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10363006871,0.8909491000231355,116800.10363006871,116800.10363006871,116840.66551645267,116840.66551645267,0.00034715555756784924,0.00034715555756784924,8.602876914665103e-05,0.0,815.4722594998311,-7.965735464843842,4.947057780998173e-07,116800.10363006871,32185.79849871473,32185.79849871473,84614.30513135398,32239.260661744527,32239.260661744527,32239.260661744527,32239.260661744527,optimal,optimal,0.00010916183985506614,0.00010916183985506614,32239.260661744527,32242.77995875393,True,0.00017357814692959018,0.00010916183985506614,optimal,32239.260661744527,32242.77995875393,0.14750649989582598,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32239.26066174457,53.462163029842486,53.462163029842486,0.00165829370563951,[],0.0,0,0,0.7696212186547673,False,,scenario_enumeration,3.874890643544644e-09,0,0.0,0.20387874024225777,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1461,0,1,1,0,False,,1461
1462,2,0.0001,0.0001,joint_error_budget,0.00034715555756784924,False,True,True,0.0001,0.0001,0.0001,0.00017357777878392462,0.00017357814692959018,0.00017357777878392462,0.25,0.5,True,core_point,True,1461,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.1231213027288835e-09,0,,0.0,,False,,0,,False,,,,False,9.967056379266838e-16,9.967056379266838e-16,2,116800.10365858694,0.9546904999297112,116800.10365858694,116800.10365858694,116840.66551645267,116840.66551645267,0.0003471553134898807,0.0003471553134898807,2.8518232284113765e-05,0.0,816.540584199829,-7.965737585767832,2.1209239901409474e-06,116800.10365858706,32185.79852723294,32185.79852723294,84614.30513135412,32242.761342248457,32242.761342248457,32242.761342248457,32242.761342248457,optimal,optimal,0.0,0.0,32242.761342248457,32242.761342248457,True,0.00017357777878392462,0.0,optimal,32242.761342248457,32242.761342248457,0.11039659986272454,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.761342248457,56.96281501551857,56.96281501551857,0.0017666853781806474,[],0.0,0,0,0.7697834955484713,False,,scenario_enumeration,4.434636415676144e-09,0,0.0,0.2037472272118378,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1462,0,1,1,0,False,,1462
1463,2,0.0001,0.0001,joint_error_budget,0.0003471553134898807,False,True,True,0.0001,0.0001,0.0001,0.00017357765674494034,0.00017357777878392462,0.00017357765674494034,0.25,0.5,True,core_point,True,1462,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.1957290655899326e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10366357311,0.8705700999125838,116800.10366357311,116800.10366357311,116840.66551645267,116840.66551645267,0.0003471552708149261,0.0003471552708149261,4.986170097254217e-06,0.0,817.5221144999377,-7.965738288847616,7.030797837009646e-07,116800.10366357311,32185.798532219116,32185.798532219116,84614.305131354,32242.733177664755,32242.733177664755,32242.733177664755,32242.733177664755,optimal,optimal,0.0,0.0,32242.733177664755,32242.733177664755,True,0.00017357765674494034,0.0,optimal,32242.733177664755,32242.733177664755,0.10862259985879064,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.733177664748,56.93464544563176,56.93464544563176,0.0017658132495129676,[],0.0,0,0,0.7699242219879896,False,,scenario_enumeration,1.3672840334011496e-09,0,0.0,0.20363546535068522,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1463,0,1,1,0,False,,1463
1464,2,0.0001,0.0001,joint_error_budget,0.0003471552708149261,False,True,True,0.0001,0.0001,0.0001,0.00017357763540746304,0.00017357765674494034,0.00017357763540746304,0.25,0.5,True,core_point,True,1463,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.1951994410805565e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.1049419601,0.9010871998034418,116800.1049419601,116800.1049419601,116840.66551645267,116840.66551645267,0.0003471443295301938,0.0003471443295301938,0.0012783869897248223,0.0,818.561489299871,-7.965738411775181,1.2292756456591836e-07,116800.1049419601,32185.79981060616,32185.79981060616,84614.30513135395,32242.739211177664,32242.739211177664,32242.739211177664,32242.739211177664,optimal,optimal,0.0,0.0,32242.739211177664,32242.739211177664,True,0.00017357763540746304,0.0,optimal,32242.739211177664,32242.739211177664,0.13491849997080863,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.739211177664,56.93940057150394,56.93940057150394,0.0017659603980472176,[],0.0,0,0,0.7700473526837343,False,,scenario_enumeration,1.238418840126898e-09,0,0.0,0.20354169987196705,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1464,0,1,1,0,False,,1464
1465,2,0.0001,0.0001,joint_error_budget,0.0003471443295301938,False,True,True,0.0001,0.0001,0.0001,0.0001735721647650969,0.00017357763540746304,0.0001735721647650969,0.25,0.5,True,core_point,True,1464,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.1968483777882657e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10496407514,0.9277570999693125,116800.10496407514,116800.10496407514,116840.66551645267,116840.66551645267,0.00034714414025499373,0.00034714414025499373,2.211504033766687e-05,0.0,819.618297399953,-7.965769929248985,3.1517473804488614e-05,116800.10496407514,32185.79983272117,32185.79983272117,84614.30513135396,32242.7502341907,32242.7502341907,32242.7502341907,32242.7502341907,optimal,optimal,0.0,0.0,32242.7502341907,32242.7502341907,True,0.0001735721647650969,0.0,optimal,32242.7502341907,32242.7502341907,0.12414509989321232,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.750234190687,56.95040146951578,56.95040146951578,0.0017663009841240136,[],0.0,0,0,0.7701864688641061,False,,scenario_enumeration,1.2140283684216695e-08,0,0.0,0.20343074715036868,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1465,0,1,1,0,False,,1465
1466,2,0.0001,0.0001,joint_error_budget,0.00034714414025499373,False,True,True,0.0001,0.0001,0.0001,0.00017357207012749687,0.0001735721647650969,0.00017357207012749687,0.25,0.5,True,core_point,True,1465,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.1421277685102809e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.1049677443,0.9659082998987287,116800.1049677443,116800.1049677443,116840.66551645267,116840.66551645267,0.00034714410885198013,0.00034714410885198013,3.6691490095108747e-06,0.0,820.7143595998641,-7.965770474484024,5.452350379147092e-07,116800.1049677443,32185.79983639028,32185.79983639028,84614.30513135403,32242.721056390226,32242.721056390226,32242.721056390226,32242.721056390226,optimal,optimal,0.0,0.0,32242.721056390226,32242.721056390226,True,0.00017357207012749687,0.0,optimal,32242.721056390226,32242.721056390226,0.12741979979909956,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.721056390226,56.921219999945606,56.921219999945606,0.0017653975264803005,[],0.0,0,0,0.7703348166788037,False,,scenario_enumeration,1.2157824704243856e-08,0,0.0,0.20331432491724816,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1466,0,1,1,0,False,,1466
