iteration,elapsed_time,lower_bound,upper_bound,gap,master_time,subproblem_time,core_point_stage1_runtime,core_point_stage2_runtime,cuts_added_total,adversarial_pattern
536,137.08395280013792,116743.42670191574,116958.3692105265,0.0018377693709448585,0.2730771000497043,0.10759639996103942,0.009304800070822239,0.011763500049710274,536,"[[0, 6], [2, 7]]"
537,137.4913195001427,116743.42670191574,116958.3692105265,0.0018377693709448585,0.25575200002640486,0.12669519986957312,0.009438500041142106,0.011255200020968914,537,"[[0, 6], [2, 7]]"
538,137.90319430013187,116743.42670191574,116958.3692105265,0.0018377693709448585,0.26065309997648,0.12621390004642308,0.009108899859711528,0.010741099948063493,538,"[[0, 6], [2, 7]]"
539,138.32175180013292,116743.51334684002,116958.3692105265,0.0018370285524394387,0.27105809981003404,0.1238512999843806,0.009259900078177452,0.010443500010296702,539,"[[0, 6], [2, 7]]"
540,138.68289980012923,116743.9094944467,116958.3692105265,0.0018336414702719574,0.24855709983967245,0.08894610009156168,0.009100200142711401,0.010987699963152409,540,"[[2, 7], [11, 0]]"
541,139.16305069997907,116744.07211494939,116958.3692105265,0.0018322510567104326,0.33044750010594726,0.12412119982764125,0.009381500072777271,0.011919299839064479,541,"[[0, 6], [11, 0]]"
542,139.58919039997272,116744.6833088419,116958.3692105265,0.0018270253178716653,0.2848861999809742,0.11663389997556806,0.009670499945059419,0.011240600142627954,542,"[[0, 6], [11, 0]]"
543,140.005920200143,116744.8382668533,116958.3692105265,0.0018257004189999228,0.2861664998345077,0.10385029995813966,0.009948799852281809,0.011077099945396185,543,"[[0, 6], [11, 0]]"
544,140.47328800009564,116745.68904651355,116958.3692105265,0.0018184262096723421,0.3033115998841822,0.1388211001176387,0.009746300056576729,0.011453700019046664,544,"[[2, 7], [11, 0]]"
545,140.87462990009226,116745.89724309999,116958.3692105265,0.001816646118278799,0.2655934998765588,0.11183900013566017,0.009382300078868866,0.010585800046101213,545,"[[2, 7], [11, 0]]"
546,141.29603980015963,116746.6416969895,116958.3692105265,0.0018102809996938989,0.29373839986510575,0.10247689997777343,0.009547500172629952,0.011560099897906184,546,"[[2, 7], [11, 0]]"
547,141.70853039994836,116746.8301966348,116958.3692105265,0.0018086693181480742,0.2790139000862837,0.10846249992027879,0.009512800024822354,0.01173719996586442,547,"[[2, 7], [11, 0]]"
548,142.13738470012322,116747.00902413714,116958.3692105265,0.0018071403339159082,0.2733346000313759,0.12782060005702078,0.009810700081288815,0.011146600125357509,548,"[[7, 1], [11, 0]]"
549,142.56141510000452,116747.44098100222,116958.3692105265,0.001803447080769525,0.2903430999722332,0.10900950012728572,0.0096110999584198,0.011425800155848265,549,"[[2, 7], [11, 0]]"
550,143.01151209999807,116747.45229133942,116958.3692105265,0.0018033503768117407,0.31632149987854064,0.10764750000089407,0.010032200021669269,0.011920099845156074,550,"[[2, 7], [11, 0]]"
551,143.42061770008877,116747.52823087166,116940.3739055833,0.0016490940491377716,0.26981689990498126,0.11466940003447235,0.00969880004413426,0.011073200032114983,551,"[[2, 7], [11, 0]]"
552,143.85802090005018,116747.68189146352,116940.3739055833,0.001647780041094746,0.27660059998743236,0.13474260014481843,0.009581399848684669,0.010718700010329485,552,"[[2, 7], [11, 0]]"
553,144.28416440007277,116748.00677721229,116940.3739055833,0.0016450018239750912,0.29722699988633394,0.10443399986252189,0.009407799923792481,0.011237099999561906,553,"[[7, 1], [11, 0]]"
554,144.710754300002,116748.40618218682,116940.3739055833,0.0016415863656419377,0.2731467999983579,0.1290945999789983,0.009394500171765685,0.011201600078493357,554,"[[2, 7], [11, 0]]"
555,145.13156450004317,116748.63067806058,116927.40433141071,0.0015289286063635422,0.29100980004295707,0.1052255998365581,0.009446199983358383,0.011430799961090088,555,"[[0, 6], [11, 0]]"
556,145.52751000015996,116748.82065615439,116926.03277282979,0.001515591630648159,0.26654990017414093,0.10361959994770586,0.009675800101831555,0.011896600015461445,556,"[[2, 7], [11, 0]]"
557,145.95399400009774,116749.14968922599,116926.03277282979,0.001512777603148941,0.27314899978227913,0.1264651999808848,0.009635899914428592,0.01150909997522831,557,"[[2, 7], [11, 0]]"
558,146.37339300010353,116749.28713723007,116926.03277282979,0.001511602090726056,0.2835551998578012,0.11194249987602234,0.009364600060507655,0.010867099976167083,558,"[[2, 7], [11, 0]]"
559,146.78149860003032,116749.33377341891,116926.03277282979,0.0015112032386677642,0.2891269000247121,0.0938089000992477,0.00987309985794127,0.011242399923503399,559,"[[0, 6], [11, 0]]"
560,147.216424100101,116749.42202793862,116926.03277282979,0.0015104484493568106,0.28859330015257,0.12226159987039864,0.00931190000846982,0.010804299963638186,560,"[[2, 7], [11, 0]]"
561,147.64420889993198,116749.66157614184,116926.03277282979,0.0015083997336214478,0.27534170006401837,0.12700049998238683,0.009595599956810474,0.01165249990299344,561,"[[7, 1], [11, 0]]"
562,148.0754557000473,116750.17029101597,116926.03277282979,0.0015040489927122965,0.277142999926582,0.12697250000201166,0.009472999954596162,0.011594000039622188,562,"[[0, 6], [11, 0]]"
563,148.49980620015413,116750.23818056329,116926.03277282979,0.001503468373104201,0.3144303997978568,0.08573370007798076,0.009459200082346797,0.011057700030505657,563,"[[2, 7], [11, 0]]"
564,148.91849720012397,116750.37023838796,116926.03277282979,0.0015023389597346101,0.28400790016166866,0.11076600011438131,0.009444399969652295,0.010905900038778782,564,"[[7, 1], [11, 0]]"
565,149.38216640008613,116750.51286479531,116926.03277282979,0.0015011191594560048,0.3217583999503404,0.11647340003401041,0.009453300153836608,0.011532099917531013,565,"[[0, 6], [11, 0]]"
566,149.84543450013734,116750.67419620852,116926.03277282979,0.0014997393861977662,0.3183435001410544,0.12060689995996654,0.009527599904686213,0.010990099981427193,566,"[[7, 1], [11, 0]]"
567,150.3008253001608,116750.93081497758,116926.03277282979,0.0014975446758927293,0.31541160005144775,0.11530749988742173,0.009816600009799004,0.011000900063663721,567,"[[7, 1], [11, 0]]"
568,150.70834679994732,116751.03854955091,116926.03277282979,0.0014966232850717055,0.2776583998929709,0.10606710007414222,0.009300100151449442,0.010660500032827258,568,"[[7, 1], [11, 0]]"
569,151.11581069999374,116751.25090230562,116926.03277282979,0.001494807156108185,0.275587199954316,0.10759409982711077,0.00954920006915927,0.01099189999513328,569,"[[7, 1], [11, 0]]"
570,151.5466823000461,116751.48493020442,116926.03277282979,0.001492805652309178,0.3119804998859763,0.09462850005365908,0.009664500132203102,0.0108258998952806,570,"[[0, 6], [11, 0]]"
571,151.9827382999938,116751.49510800102,116926.03277282979,0.0014927186075650494,0.2815734001342207,0.12911539990454912,0.009522199863567948,0.01097249984741211,571,"[[0, 6], [11, 0]]"
572,152.42690289998427,116751.70065267067,116926.03277282979,0.0014909607041728586,0.29901110008358955,0.12036729999817908,0.009436799911782146,0.011638200143352151,572,"[[0, 6], [11, 0]]"
573,152.84364269999787,116752.11869653733,116926.03277282979,0.0014873854193816738,0.27796559990383685,0.11363869998604059,0.009861200116574764,0.011398599948734045,573,"[[0, 6], [11, 0]]"
574,153.2568431000691,116752.27534677117,116926.03277282979,0.0014860456815138587,0.28326479997485876,0.10643819998949766,0.009204800007864833,0.010787100065499544,574,"[[0, 6], [11, 0]]"
575,153.7173701999709,116752.94107278432,116926.03277282979,0.001480352116125898,0.31150120007805526,0.12450050003826618,0.00939990021288395,0.010930499993264675,575,"[[7, 1], [11, 0]]"
576,154.12112980009988,116753.69176258607,116926.03277282979,0.0014739319051263172,0.2939352998510003,0.08644949994049966,0.009101200150325894,0.010837400099262595,576,"[[2, 7], [11, 0]]"
577,154.5375337000005,116754.54998952636,116926.03277282979,0.0014665919918499884,0.29434399981983006,0.09709660010412335,0.00991660007275641,0.011337999952957034,577,"[[7, 1], [11, 0]]"
578,154.94283460010774,116754.92023180382,116926.03277282979,0.0014634255261051815,0.2837833999656141,0.09780509979464114,0.009373199893161654,0.010635000187903643,578,"[[7, 1], [11, 0]]"
579,155.40003090002574,116754.99611624899,116917.93869177303,0.0013936490614464001,0.31098679988645017,0.12282419996336102,0.009560700040310621,0.010180899873375893,579,"[[7, 1], [11, 0]]"
580,155.81955979997292,116755.06157467366,116917.93869177303,0.0013930891950529427,0.29642959986813366,0.09998699999414384,0.00935449986718595,0.010165099985897541,580,"[[7, 1], [11, 0]]"
581,156.24556920002215,116755.47812248857,116917.93869177303,0.0013895264584911384,0.3063876999076456,0.09538720012642443,0.0093342000618577,0.011023199884220958,581,"[[7, 1], [11, 0]]"
582,156.72328589996323,116755.4836543973,116917.93869177303,0.0013894791440344997,0.32977389986626804,0.12410610006190836,0.009546900168061256,0.010616500163450837,582,"[[7, 1], [11, 0]]"
583,157.1670975999441,116755.9655085761,116917.93869177303,0.001385357841656192,0.3024422999005765,0.11633720016106963,0.00937679992057383,0.011172800092026591,583,"[[2, 7], [11, 0]]"
584,157.63945390004665,116756.36187693133,116917.93869177303,0.0013819677001632492,0.3109835998620838,0.13529199990443885,0.00996820000000298,0.011825300054624677,584,"[[2, 7], [11, 0]]"
585,158.13734759995714,116756.36837564615,116917.93869177303,0.0013819121166070015,0.34735030005685985,0.1266048001125455,0.009379400173202157,0.010578199988231063,585,"[[2, 7], [11, 0]]"
586,158.59644200000912,116756.47022033419,116909.24629121734,0.0013067920265484208,0.31386040011420846,0.11887819995172322,0.009667899925261736,0.01076870015822351,586,"[[2, 7], [11, 0]]"
587,159.0624981999863,116756.78095812676,116899.0821998054,0.0012172999051901347,0.3330564999487251,0.10844450001604855,0.00994790019467473,0.010994000127539039,587,"[[7, 1], [11, 0]]"
588,159.5186710001435,116756.78211694583,116898.96615705501,0.0012162985249856706,0.30656159995123744,0.1242385997902602,0.010514299850910902,0.010884499875828624,588,"[[7, 1], [11, 0]]"
589,159.9747163001448,116756.97165164453,116897.35124598458,0.0012008791717157865,0.3379961000755429,0.09388010017573833,0.009536900091916323,0.010774699971079826,589,"[[2, 7], [11, 0]]"
590,160.42952649993822,116757.46070635659,116897.35124598458,0.001196695546450999,0.3193557998165488,0.11133440001867712,0.009326700121164322,0.01108359987847507,590,"[[7, 1], [11, 0]]"
591,160.87462110002525,116757.62702108873,116897.35124598458,0.0011952728047860673,0.31482030008919537,0.10450519993901253,0.00950630009174347,0.010735800024122,591,"[[7, 1], [11, 0]]"
592,161.29386590002105,116758.03830091613,116897.35124598458,0.0011917545058424534,0.2983956001698971,0.09597799996845424,0.009389600018039346,0.011400899849832058,592,"[[0, 6], [11, 0]]"
593,161.72628120006993,116758.09395553503,116897.35124598458,0.0011912784076391115,0.3078872000332922,0.10062959999777377,0.009493299992755055,0.010795600013807416,593,"[[0, 6], [11, 0]]"
594,162.18720080005005,116758.2793107722,116897.35124598458,0.0011896927837119172,0.3274675998836756,0.10962200001813471,0.00929399998858571,0.01085989992134273,594,"[[0, 6], [11, 0]]"
595,162.66939510009252,116758.28149863763,116897.35124598458,0.0011896740675869264,0.32830679998733103,0.130309599917382,0.00939929997548461,0.010481300065293908,595,"[[0, 6], [11, 0]]"
596,163.1428904000204,116758.48657788613,116897.35124598458,0.0011879197143333303,0.33416440011933446,0.11423130007460713,0.009669899940490723,0.011104400036856532,596,"[[7, 1], [11, 0]]"
597,163.62185940006748,116759.03079618458,116897.35124598458,0.001183264191409547,0.3111960000824183,0.143176999874413,0.009761600056663156,0.011009000008925796,597,"[[2, 7], [11, 0]]"
598,164.08198529994115,116759.08154604628,116895.09851272978,0.0011635814368100893,0.3269124999642372,0.10678109992295504,0.010572199942544103,0.011490500066429377,598,"[[2, 7], [11, 0]]"
599,164.51882430003025,116759.08154604628,116895.09851272978,0.0011635814368100893,0.31671099993400276,0.09630799992009997,0.009411900071427226,0.010866699973121285,599,"[[0, 6], [11, 0]]"
600,165.00508280005306,116759.08154604628,116895.09851272978,0.0011635814368100893,0.35444850008934736,0.10601150011643767,0.009611000074073672,0.010649299947544932,600,"[[0, 6], [11, 0]]"
601,165.46779410005547,116759.08154604628,116895.09851272978,0.0011635814368100893,0.31397849996574223,0.12426850013434887,0.009516899939626455,0.011063199955970049,601,"[[7, 1], [11, 0]]"
602,165.91888220002875,116759.08154604628,116895.09851272978,0.0011635814368100893,0.3170606999192387,0.10885960003361106,0.009610199835151434,0.01146490010432899,602,"[[0, 6], [11, 0]]"
603,166.35704550007358,116759.08154604628,116895.09851272978,0.0011635814368100893,0.3083147001452744,0.1054287999868393,0.009782700100913644,0.010706499917432666,603,"[[0, 6], [11, 0]]"
604,166.9086325999815,116759.08154604628,116895.09851272978,0.0011635814368100893,0.3556321000214666,0.1676198998466134,0.009955900022760034,0.011772400001063943,604,"[[0, 6], [11, 0]]"
605,167.34326250012964,116759.08154604628,116895.09851272978,0.0011635814368100893,0.3122233001049608,0.09739309991709888,0.009595500072464347,0.011392399901524186,605,"[[7, 1], [11, 0]]"
606,167.79890540009364,116759.08154604628,116895.09851272978,0.0011635814368100893,0.30748119996860623,0.12211990007199347,0.010764600010588765,0.011186399962753057,606,"[[0, 6], [11, 0]]"
607,168.2349966999609,116759.08154604628,116895.09851272978,0.0011635814368100893,0.3031263998709619,0.1083864001557231,0.009485200047492981,0.01142029999755323,607,"[[2, 7], [11, 0]]"
608,168.69828180014156,116759.08154604628,116895.09851272978,0.0011635814368100893,0.3326721000485122,0.10680940002202988,0.009627499850466847,0.010354700032621622,608,"[[7, 1], [11, 0]]"
609,169.213506200118,116759.08154604628,116895.09851272978,0.0011635814368100893,0.3393919998779893,0.1497140999417752,0.00956690008752048,0.011011800030246377,609,"[[0, 6], [11, 0]]"
610,169.7296525000129,116759.08154604628,116895.09851272978,0.0011635814368100893,0.38416099990718067,0.10766449989750981,0.009784800000488758,0.010747599881142378,610,"[[2, 7], [11, 0]]"
611,170.22562110004947,116759.08154604628,116895.09851272978,0.0011635814368100893,0.34099670010618865,0.13127469993196428,0.009557400131598115,0.010410399874672294,611,"[[7, 1], [11, 0]]"
612,170.66713860002346,116759.08154604628,116895.09851272978,0.0011635814368100893,0.32201569993048906,0.09556990000419319,0.009436099790036678,0.01073450013063848,612,"[[2, 7], [11, 0]]"
613,171.13792530004866,116759.08154604628,116895.09851272978,0.0011635814368100893,0.34162990003824234,0.10321570001542568,0.010042999871075153,0.010606300085783005,613,"[[2, 7], [11, 0]]"
614,171.60814299993217,116759.08154604628,116895.09851272978,0.0011635814368100893,0.3297679000534117,0.11662570014595985,0.009361299918964505,0.010757900075986981,614,"[[7, 1], [11, 0]]"
615,172.0746001000516,116759.08154604628,116895.09851272978,0.0011635814368100893,0.3331220999825746,0.10858649993315339,0.010015600128099322,0.01077699987217784,615,"[[7, 1], [11, 0]]"
616,172.543282300001,116759.08154604628,116895.09851272978,0.0011635814368100893,0.33701599994674325,0.10770409996621311,0.009831200120970607,0.01047510001808405,616,"[[2, 7], [11, 0]]"
617,173.01087000011466,116759.08154604628,116895.09851272978,0.0011635814368100893,0.31670440011657774,0.12727229995653033,0.009698899928480387,0.010145399952307343,617,"[[2, 7], [11, 0]]"
618,173.46240870002657,116759.08154604628,116895.09851272978,0.0011635814368100893,0.31307969987392426,0.11422079987823963,0.009557500015944242,0.010765399783849716,618,"[[7, 1], [11, 0]]"
619,173.92398900003172,116759.08154604628,116895.09851272978,0.0011635814368100893,0.33704099990427494,0.10033160005696118,0.009373100008815527,0.011131300125271082,619,"[[2, 7], [11, 0]]"
620,174.38560199993663,116759.08154604628,116895.09851272978,0.0011635814368100893,0.32050149980932474,0.1171258999966085,0.00957150012254715,0.010671800002455711,620,"[[0, 6], [11, 0]]"
621,174.8858841001056,116759.08154604628,116895.09851272978,0.0011635814368100893,0.33808539994060993,0.1377476998604834,0.009505299851298332,0.01118200016207993,621,"[[2, 7], [11, 0]]"
622,175.36447050003335,116759.08154604628,116895.09851272978,0.0011635814368100893,0.3230425000656396,0.1274807001464069,0.009903399972245097,0.011277399957180023,622,"[[0, 6], [11, 0]]"
623,175.82964250002988,116759.08154604628,116895.09851272978,0.0011635814368100893,0.344606300117448,0.09637539996765554,0.009462600108236074,0.011015900177881122,623,"[[7, 1], [11, 0]]"
