iteration,gamma,mip_gap,requested_master_mip_gap,precision_policy,valid_global_gap_for_precision,precision_gap_fallback_used,adaptive_master_precision_enabled,adaptive_subproblem_precision_enabled,master_gap_candidate,master_gap_previous,master_gap_selected,subproblem_gap_candidate,subproblem_gap_previous,subproblem_gap_selected,master_error_budget_ratio,subproblem_error_budget_ratio,monotone_precision_tightening,cut_strengthening_policy,core_point_available,core_point_observations,core_point_distance,core_point_attempted,core_point_skipped_reason,core_point_stage1_status,core_point_stage1_runtime,core_point_stage1_objective,core_point_stage2_status,core_point_stage2_runtime,core_point_current_value_floor,core_point_dual_feasible,core_point_original_value_at_current,core_point_strengthened_value_at_current,core_point_original_value_at_core,core_point_strengthened_value_at_core,core_point_normalized_improvement,core_point_cut_accepted,core_point_cut_fallback_reason,core_point_auxiliary_bound_used_for_UB,v3_secondary_attempted,v3_secondary_trigger_reason,v3_secondary_skipped_reason,v3_secondary_recent_lb_improvement,v3_secondary_cooldown_remaining,v3_secondary_time_limit,v3_secondary_runtime,v3_secondary_status,v3_secondary_has_incumbent,v3_secondary_pattern_distance,v3_secondary_pattern_memory_size,v3_secondary_cut_violation,v3_secondary_cut_added,v3_secondary_cut_skip_reason,v3_secondary_objective,v3_secondary_objective_bound,v3_secondary_bound_used_for_UB,realized_master_gap,achieved_master_mip_gap,master_status,master_best_bound,master_time,lower_bound,LB,upper_bound,UB,gap,global_gap,lb_improvement,ub_improvement,elapsed_time,log_gap,gap_improvement,master_objective,theta,theta_current,first_stage_cost,active_worst_cost,target_worst_cost,active_subproblem_value,target_subproblem_value,active_subproblem_status,target_subproblem_status,active_subproblem_mip_gap,target_subproblem_mip_gap,target_subproblem_objective,target_subproblem_objective_bound,target_robust_evaluation_used,subproblem_requested_mip_gap,subproblem_achieved_mip_gap,subproblem_status,subproblem_incumbent_objective,subproblem_objective_bound,subproblem_time,additional_subproblem_time,subproblem_has_incumbent,ub_uses_subproblem_bound,valid_UB,active_gamma,gamma_target,active_scenario,target_scenario,active_scenario_mode,target_scenario_mode,cut_selection_enabled,delta_cut,cut_rhs_current,cut_violation,absolute_cut_violation,normalized_cut_violation,secondary_cut_decisions,secondary_active_threshold,secondary_cuts_added_total,secondary_cuts_skipped_total,master_time_share,secondary_solve_attempted,secondary_solve_trigger_reason,secondary_solve_skipped_reason,recent_relative_lb_improvement,secondary_solve_cooldown_remaining,secondary_solve_runtime,secondary_generation_subproblem_time_share,secondary_generated_cut_added,secondary_generated_cut_duplicate,secondary_solves_avoided_total,final_certification_active,final_certification_triggered_this_iteration,final_certification_trigger_iteration,final_certification_reason,final_certification_count,consecutive_no_useful_primary_cuts,certification_forced_master_mip_gap,certification_forced_subproblem_mip_gap,secondary_solve_disabled_by_certification,cut_added,cut_skip_reason,cut_add_reason,cuts_added_total,cuts_skipped_total,cuts_generated_this_iteration,cuts_added_this_iteration,cuts_skipped_this_iteration,forced_cut_added,forced_cut_reason,cuts,adversarial_pattern
596,2,0.0002974185168967316,0.0002974185168967316,joint_error_budget,0.0011896740675869264,False,True,True,0.0002974185168967316,0.0002974231959279793,0.0002974185168967316,0.0005948370337934632,0.0005948463918559586,0.0005948370337934632,0.25,0.5,True,core_point,True,595,315.10708977646664,True,,optimal,0.009818000020459294,32326.505458236443,optimal,0.010898099979385734,32326.50513487139,True,32326.488606956133,32326.505134871404,20942.85757217488,32178.679682644157,0.3491697677244792,True,,False,False,,component_disabled,5.6054058050653955e-06,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116758.48657788613,0.3133405998814851,116758.48657788613,116758.48657788613,116897.35124598458,116897.35124598458,0.0011879197143333303,0.0011879197143333303,0.20507924849516712,0.0,161.0587987001054,-6.734075902158273,1.5732021298901615e-05,116758.48657788613,32144.18144653213,32144.18144653213,84614.30513135399,32326.567139734307,32326.567139734307,32326.567139734307,32326.567139734307,optimal,optimal,0.0,0.0,32326.567139734307,32326.567139734307,True,0.0005948370337934632,0.0,optimal,32326.567139734307,32326.567139734307,0.11684280005283654,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32326.505134871404,182.32368833927467,182.32368833927467,0.005640068036386574,[],0.0,0,0,0.5418641411985545,False,,scenario_enumeration,7.029842084900289e-06,0,0.0,0.3672998893176919,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,596,0,1,1,0,False,,596,"[[7, 1], [11, 0]]"
597,2,0.00029697992858333257,0.00029697992858333257,joint_error_budget,0.0011879197143333303,False,True,True,0.00029697992858333257,0.0002974185168967316,0.00029697992858333257,0.0005939598571666651,0.0005948370337934632,0.0005939598571666651,0.25,0.5,True,core_point,True,596,405.4362538056391,True,,optimal,0.00934610003605485,32323.086308840164,optimal,0.011240999912843108,32323.0859855093,True,32323.086308840167,32323.0859855093,8112.756780516385,32123.067268768675,0.7474476296849794,True,,False,False,,component_disabled,3.839352351471801e-06,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116759.03079618458,0.30947780003771186,116759.03079618458,116759.03079618458,116897.35124598458,116897.35124598458,0.001183264191409547,0.001183264191409547,0.5442182984552346,0.0,161.52539020008408,-6.73555164085285,0.001475738694576939,116759.03079618458,32144.725664830603,32144.725664830603,84614.30513135398,32323.08630884018,32323.08630884018,32323.08630884018,32323.08630884018,optimal,optimal,0.0,0.0,32323.08630884018,32323.08630884018,True,0.0005939598571666651,0.0,optimal,32323.08630884018,32323.08630884018,0.13277239981107414,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32323.0859855093,178.36032067869746,178.36032067869746,0.005518047402981814,[],0.0,0,0,0.542214890597682,False,,scenario_enumeration,7.361835722525448e-06,0,0.0,0.3670597698119112,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,597,0,1,1,0,False,,597,"[[2, 7], [11, 0]]"
598,2,0.00029581604785238673,0.00029581604785238673,joint_error_budget,0.001183264191409547,False,True,True,0.00029581604785238673,0.00029697992858333257,0.00029581604785238673,0.0005916320957047735,0.0005939598571666651,0.0005916320957047735,0.25,0.5,True,core_point,True,597,239.02019285312412,True,,optimal,0.008984900079667568,32280.7933813757,optimal,0.011102200020104647,32280.793058467767,True,32280.793381375785,32280.793058467767,-36367.802977430954,32198.741926787974,1.8853639563206441,True,,False,False,,component_disabled,8.023710398761712e-06,0,,0.0,,False,,0,,False,,,,False,2.8907575108152296e-06,2.8907575108152296e-06,2,116759.08154604628,0.31814480014145374,116759.08154604628,116759.08154604628,116895.09851272978,116895.09851272978,0.0011635814368100893,0.0011635814368100893,0.050749861693475395,2.2527332548052073,161.96653100010008,-6.739478395664758,0.003926754811908002,116759.41906921391,32145.11393785996,32145.11393785996,84614.30513135396,32280.793381375806,32280.793381375806,32280.793381375806,32280.793381375806,optimal,optimal,0.0,0.0,32280.793381375806,32280.793381375806,True,0.0005916320957047735,0.0,optimal,32280.793381375806,32280.793381375806,0.09908070019446313,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32280.793058467767,135.67912060780873,135.67912060780873,0.004203091304543335,[],0.0,0,0,0.542702311117885,False,,scenario_enumeration,8.500372619440782e-06,0,0.0,0.36667020484218876,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,598,0,1,1,0,False,,598,"[[2, 7], [11, 0]]"
599,2,0.0002908953592025223,0.0002908953592025223,joint_error_budget,0.0011635814368100893,False,True,True,0.0002908953592025223,0.00029581604785238673,0.0002908953592025223,0.0005817907184050447,0.0005916320957047735,0.0005817907184050447,0.25,0.5,True,core_point,True,598,370.0970662502768,True,,optimal,0.009315700037404895,32320.66712913087,optimal,0.010956799844279885,32320.6668058242,True,32320.667129131034,32320.666805824207,-47184.125556164596,32138.734256195137,1.6811344679459936,True,,False,False,,component_disabled,6.870859752048564e-06,0,,0.0,,False,,0,,False,,,,False,5.58867077114664e-06,5.58867077114664e-06,2,116759.08154604628,0.33316819998435676,116759.08154604628,116759.08154604628,116895.09851272978,116895.09851272978,0.0011635814368100893,0.0011635814368100893,0.0,0.0,162.42377030011266,-6.75625258471035,0.01677418904559177,116759.73407775936,32145.428946405373,32145.428946405373,84614.30513135399,32320.66712913103,32320.66712913103,32320.66712913103,32320.66712913103,optimal,optimal,0.0,0.0,32320.66712913103,32320.66712913103,True,0.0005817907184050447,0.0,optimal,32320.66712913103,32320.66712913103,0.09993510018102825,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32320.666805824207,175.23785941883398,175.23785941883398,0.005421851611899789,[],0.0,0,0,0.5432257295443609,False,,scenario_enumeration,8.458361423926451e-06,0,0.0,0.3662536986799927,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,599,0,1,1,0,False,,599,"[[0, 6], [11, 0]]"
600,2,0.0002908953592025223,0.0002908953592025223,joint_error_budget,0.0011635814368100893,False,True,True,0.0002908953592025223,0.0002908953592025223,0.0002908953592025223,0.0005817907184050447,0.0005817907184050447,0.0005817907184050447,0.25,0.5,True,core_point,True,599,188.312404500718,True,,optimal,0.009368499973788857,32314.866315175528,optimal,0.010978700127452612,32314.865991926865,True,32314.86631517537,32314.86599192687,-45069.66242705443,32211.101015010092,1.7146958570445028,True,,False,False,,component_disabled,6.852121462846233e-06,0,,0.0,,False,,0,,False,,,,False,6.201848223228134e-06,6.201848223228134e-06,2,116759.08154604628,0.34168259985744953,116759.08154604628,116759.08154604628,116895.09851272978,116895.09851272978,0.0011635814368100893,0.0011635814368100893,0.0,0.0,162.88520510005765,-6.75625258471035,0.0,116759.80567263963,32145.500541285648,32145.500541285648,84614.30513135398,32314.86631517539,32314.86631517539,32314.86631517539,32314.86631517539,optimal,optimal,0.0,0.0,32314.86631517539,32314.86631517539,True,0.0005817907184050447,0.0,optimal,32314.86631517539,32314.86631517539,0.09547329996712506,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32314.86599192687,169.36545064122038,169.36545064122038,0.005241100200865214,[],0.0,0,0,0.5437846520955036,False,,scenario_enumeration,6.870859752048564e-06,0,0.0,0.3658028397431659,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,600,0,1,1,0,False,,600,"[[0, 6], [11, 0]]"
601,2,0.0002908953592025223,0.0002908953592025223,joint_error_budget,0.0011635814368100893,False,True,True,0.0002908953592025223,0.0002908953592025223,0.0002908953592025223,0.0005817907184050447,0.0005817907184050447,0.0005817907184050447,0.25,0.5,True,core_point,True,600,384.7130473914971,True,,optimal,0.0094242999330163,32288.836099745018,optimal,0.010482499841600657,32288.835776756656,True,32288.83609974505,32288.835776756634,-24861.147608690808,32216.82045665667,1.7716822224011237,True,,False,False,,component_disabled,5.095690650102215e-06,0,,0.0,,False,,0,,False,,,,False,7.633774461881237e-06,7.633774461881237e-06,2,116759.08154604628,0.32684289989992976,116759.08154604628,116759.08154604628,116895.09851272978,116895.09851272978,0.0011635814368100893,0.0011635814368100893,0.0,0.0,163.35254900017753,-6.75625258471035,0.0,116759.9728653453,32145.66773399137,32145.66773399137,84614.30513135395,32288.83609974505,32288.83609974505,32288.83609974505,32288.83609974505,optimal,optimal,0.0,0.0,32288.83609974505,32288.83609974505,True,0.0005817907184050447,0.0,optimal,32288.83609974505,32288.83609974505,0.11676999996416271,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32288.835776756634,143.16804276526454,143.16804276526454,0.004433979712217594,[],0.0,0,0,0.5442296501320137,False,,scenario_enumeration,6.852121462846233e-06,0,0.0,0.3654695223953709,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,601,0,1,1,0,False,,601,"[[7, 1], [11, 0]]"
602,2,0.0002908953592025223,0.0002908953592025223,joint_error_budget,0.0011635814368100893,False,True,True,0.0002908953592025223,0.0002908953592025223,0.0002908953592025223,0.0005817907184050447,0.0005817907184050447,0.0005817907184050447,0.25,0.5,True,core_point,True,601,540.271711351332,True,,optimal,0.009147800039499998,32357.98017234833,optimal,0.01083820010535419,32357.97984866853,True,32357.980172348325,32357.97984866856,20151.083194394538,32154.552744565706,0.373305442794561,True,,False,False,,component_disabled,4.346545127066726e-07,0,,0.0,,False,,0,,False,,,,False,1.0465090857211815e-05,1.0465090857211815e-05,2,116759.08154604628,0.32063520001247525,116759.08154604628,116759.08154604628,116895.09851272978,116895.09851272978,0.0011635814368100893,0.0011635814368100893,0.0,0.0,163.80403260001913,-6.75625258471035,0.0,116760.30345323043,32145.998321876385,32145.998321876385,84614.30513135403,32357.98017234832,32357.98017234832,32357.98017234832,32357.98017234832,optimal,optimal,0.0,0.0,32357.98017234832,32357.98017234832,True,0.0005817907184050447,0.0,optimal,32357.98017234832,32357.98017234832,0.10750039992853999,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32357.97984866856,211.98152679217674,211.98152679217674,0.006551136003655654,[],0.0,0,0,0.5446870757505644,False,,scenario_enumeration,5.095690650102215e-06,0,0.0,0.36511841491337693,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,602,0,1,1,0,False,,602,"[[0, 6], [11, 0]]"
603,2,0.0002908953592025223,0.0002908953592025223,joint_error_budget,0.0011635814368100893,False,True,True,0.0002908953592025223,0.0002908953592025223,0.0002908953592025223,0.0005817907184050447,0.0005817907184050447,0.0005817907184050447,0.25,0.5,True,core_point,True,602,307.45713669900954,True,,optimal,0.009355999995023012,32310.360661576957,optimal,0.010883299866691232,32310.36033837335,True,32310.36066157688,32310.360338373313,5239.093101357052,32199.7199391374,0.837293830155673,True,,False,False,,component_disabled,0.0,0,,0.0,,False,,0,,False,,,,False,1.1156821810878447e-05,1.1156821810878447e-05,2,116759.08154604628,0.31494960002601147,116759.08154604628,116759.08154604628,116895.09851272978,116895.09851272978,0.0011635814368100893,0.0011635814368100893,0.0,0.0,164.25406810012646,-6.75625258471035,0.0,116760.3842208476,32146.079089493687,32146.079089493687,84614.30513135389,32310.360661576888,32310.360661576888,32310.360661576888,32310.360661576888,optimal,optimal,0.0,0.0,32310.360661576888,32310.360661576888,True,0.0005817907184050447,0.0,optimal,32310.360661576888,32310.360661576888,0.11076950002461672,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32310.360338373313,164.28124887962622,164.28124887962622,0.005084475912963373,[],0.0,0,0,0.5451123955273967,False,,scenario_enumeration,4.346545127066726e-07,0,0.0,0.36479405231772677,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,603,0,1,1,0,False,,603,"[[0, 6], [11, 0]]"
604,2,0.0002908953592025223,0.0002908953592025223,joint_error_budget,0.0011635814368100893,False,True,True,0.0002908953592025223,0.0002908953592025223,0.0002908953592025223,0.0005817907184050447,0.0005817907184050447,0.0005817907184050447,0.25,0.5,True,core_point,True,603,184.392548652851,True,,optimal,0.00916090002283454,32319.66391046384,optimal,0.010169799905270338,32319.663587167204,True,32319.663910464034,32319.66358716722,-33637.750543141796,32267.90126090683,1.9592764301977303,True,,False,False,,component_disabled,0.0,0,,0.0,,False,,0,,False,,,,False,1.1599276156726591e-05,1.1599276156726591e-05,2,116759.08154604628,0.3266046999488026,116759.08154604628,116759.08154604628,116895.09851272978,116895.09851272978,0.0011635814368100893,0.0011635814368100893,0.0,0.0,164.7593002000358,-6.75625258471035,0.0,116760.43588258626,32146.130751232406,32146.130751232406,84614.30513135387,32319.663910464067,32319.663910464067,32319.663910464067,32319.663910464067,optimal,optimal,0.0,0.0,32319.663910464067,32319.663910464067,True,0.0005817907184050447,0.0,optimal,32319.663910464067,32319.663910464067,0.1553946000058204,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32319.66358716722,173.5328359348132,173.5328359348132,0.005369264920310489,[],0.0,0,0,0.5454231861133099,False,,scenario_enumeration,0.0,0,0.0,0.36461572989912316,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,604,0,1,1,0,False,,604,"[[0, 6], [11, 0]]"
605,2,0.0002908953592025223,0.0002908953592025223,joint_error_budget,0.0011635814368100893,False,True,True,0.0002908953592025223,0.0002908953592025223,0.0002908953592025223,0.0005817907184050447,0.0005817907184050447,0.0005817907184050447,0.25,0.5,True,core_point,True,604,351.523741060021,True,,optimal,0.009229799965396523,32335.317183650328,optimal,0.010836899979040027,32335.316860197156,True,32335.317183650346,32335.316860197156,-38817.59971075022,32165.53293263867,1.828632712283101,True,,False,False,,component_disabled,0.0,0,,0.0,,False,,0,,False,,,,False,1.4133643369677192e-05,1.4133643369677192e-05,2,116759.08154604628,0.32255779998376966,116759.08154604628,116759.08154604628,116895.09851272978,116895.09851272978,0.0011635814368100893,0.0011635814368100893,0.0,0.0,165.20699680014513,-6.75625258471035,0.0,116760.73180058913,32146.426669235105,32146.426669235105,84614.30513135403,32335.317183650342,32335.317183650342,32335.317183650342,32335.317183650342,optimal,optimal,0.0,0.0,32335.317183650342,32335.317183650342,True,0.0005817907184050447,0.0,optimal,32335.317183650342,32335.317183650342,0.09943900001235306,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32335.316860197156,188.89019096205084,188.89019096205084,0.005841606308629169,[],0.0,0,0,0.5458972893836377,False,,scenario_enumeration,0.0,0,0.0,0.3642309287778112,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,605,0,1,1,0,False,,605,"[[7, 1], [11, 0]]"
606,2,0.0002908953592025223,0.0002908953592025223,joint_error_budget,0.0011635814368100893,False,True,True,0.0002908953592025223,0.0002908953592025223,0.0002908953592025223,0.0005817907184050447,0.0005817907184050447,0.0005817907184050447,0.25,0.5,True,core_point,True,605,343.55686012024717,True,,optimal,0.008993300143629313,32321.60046350824,optimal,0.01066759997047484,32321.600140192233,True,32321.600463508163,32321.600140192197,-40444.73798459186,32181.884052347916,1.7957001492903273,True,,False,False,,component_disabled,0.0,0,,0.0,,False,,0,,False,,,,False,1.686996065966656e-05,1.686996065966656e-05,2,116759.08154604628,0.3046269998885691,116759.08154604628,116759.08154604628,116895.09851272978,116895.09851272978,0.0011635814368100893,0.0011635814368100893,0.0,0.0,165.65266660018824,-6.75625258471035,0.0,116761.0513003883,32146.74616903433,32146.74616903433,84614.30513135396,32321.600463508148,32321.600463508148,32321.600463508148,32321.600463508148,optimal,optimal,0.0,0.0,32321.600463508148,32321.600463508148,True,0.0005817907184050447,0.0,optimal,32321.600463508148,32321.600463508148,0.11737230001017451,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32321.600140192197,174.8539711578669,174.8539711578669,0.005409817905037271,[],0.0,0,0,0.5462675292154209,False,,scenario_enumeration,0.0,0,0.0,0.3639588862268981,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,606,0,1,1,0,False,,606,"[[0, 6], [11, 0]]"
607,2,0.0002908953592025223,0.0002908953592025223,joint_error_budget,0.0011635814368100893,False,True,True,0.0002908953592025223,0.0002908953592025223,0.0002908953592025223,0.0005817907184050447,0.0005817907184050447,0.0005817907184050447,0.25,0.5,True,core_point,True,606,308.7859348086573,True,,optimal,0.009449899895116687,32328.59129324522,optimal,0.010446399915963411,32328.590969859306,True,32328.591293245263,32328.59096985933,-3910.7219636106456,32181.157454934146,1.121522104016524,True,,False,False,,component_disabled,0.0,0,,0.0,,False,,0,,False,,,,False,1.9606500473600416e-05,1.9606500473600416e-05,2,116759.08154604628,0.3079830000642687,116759.08154604628,116759.08154604628,116895.09851272978,116895.09851272978,0.0011635814368100893,0.0011635814368100893,0.0,0.0,166.09170420002192,-6.75625258471035,0.0,116761.37082791871,32147.065696564743,32147.065696564743,84614.30513135398,32328.591293245227,32328.591293245227,32328.591293245227,32328.591293245227,optimal,optimal,0.0,0.0,32328.591293245227,32328.591293245227,True,0.0005817907184050447,0.0,optimal,32328.591293245227,32328.591293245227,0.10751630016602576,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32328.59096985933,181.52527329458826,181.52527329458826,0.005615007269071155,[],0.0,0,0,0.5466778087126043,False,,scenario_enumeration,0.0,0,0.0,0.3636442737111497,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,607,0,1,1,0,False,,607,"[[2, 7], [11, 0]]"
608,2,0.0002908953592025223,0.0002908953592025223,joint_error_budget,0.0011635814368100893,False,True,True,0.0002908953592025223,0.0002908953592025223,0.0002908953592025223,0.0005817907184050447,0.0005817907184050447,0.0005817907184050447,0.25,0.5,True,core_point,True,607,210.65875374138807,True,,optimal,0.010057500097900629,32290.505803315147,optimal,0.010793199995532632,32290.50548031009,True,32290.5058033151,32290.50548031008,23523.014818309894,32242.905082944373,0.2704436911687299,True,,False,False,,component_disabled,0.0,0,,0.0,,False,,0,,False,,,,False,2.0819486239512685e-05,2.0819486239512685e-05,2,116759.08154604628,0.315065799979493,116759.08154604628,116759.08154604628,116895.09851272978,116895.09851272978,0.0011635814368100893,0.0011635814368100893,0.0,0.0,166.53467100020498,-6.75625258471035,0.0,116761.51246074826,32147.20732939429,32147.20732939429,84614.30513135399,32290.505803315118,32290.505803315118,32290.505803315118,32290.505803315118,optimal,optimal,0.0,0.0,32290.505803315118,32290.505803315118,True,0.0005817907184050447,0.0,optimal,32290.505803315118,32290.505803315118,0.10307599999941885,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32290.50548031008,143.29815091579076,143.29815091579076,0.0044377797369313495,[],0.0,0,0,0.5471156746259707,False,,scenario_enumeration,0.0,0,0.0,0.3632982688436537,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,608,0,1,1,0,False,,608,"[[7, 1], [11, 0]]"
609,2,0.0002908953592025223,0.0002908953592025223,joint_error_budget,0.0011635814368100893,False,True,True,0.0002908953592025223,0.0002908953592025223,0.0002908953592025223,0.0005817907184050447,0.0005817907184050447,0.0005817907184050447,0.25,0.5,True,core_point,True,608,168.99319084567986,True,,optimal,0.009489299962297082,32287.380873124268,optimal,0.010666399961337447,32287.380550150458,True,32287.38087312461,32287.380550150498,11923.219301865582,32246.77425499569,0.6302507901230329,True,,False,False,,component_disabled,0.0,0,,0.0,,False,,0,,False,,,,False,2.146820364929886e-05,2.146820364929886e-05,2,116759.08154604628,0.34602350019849837,116759.08154604628,116759.08154604628,116895.09851272978,116895.09851272978,0.0011635814368100893,0.0011635814368100893,0.0,0.0,167.0328249000013,-6.75625258471035,0.0,116761.58820760033,32147.283076246367,32147.283076246367,84614.30513135398,32287.380873124588,32287.380873124588,32287.380873124588,32287.380873124588,optimal,optimal,0.0,0.0,32287.380873124588,32287.380873124588,True,0.0005817907184050447,0.0,optimal,32287.380873124588,32287.380873124588,0.12348559987731278,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32287.380550150498,140.0974739041303,140.0974739041303,0.004339078349404139,[],0.0,0,0,0.5475555090403499,False,,scenario_enumeration,0.0,0,0.0,0.3629524363065592,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,609,0,1,1,0,False,,609,"[[0, 6], [11, 0]]"
610,2,0.0002908953592025223,0.0002908953592025223,joint_error_budget,0.0011635814368100893,False,True,True,0.0002908953592025223,0.0002908953592025223,0.0002908953592025223,0.0005817907184050447,0.0005817907184050447,0.0005817907184050447,0.25,0.5,True,core_point,True,609,129.64762168677396,True,,optimal,0.009101100033149123,32286.23521475708,optimal,0.01026170002296567,32286.234891794727,True,32286.235214757122,32286.23489179474,670.8107024524361,32259.62361328947,0.9792058732459578,True,,False,False,,component_disabled,0.0,0,,0.0,,False,,0,,False,,,,False,2.2627987683858015e-05,2.2627987683858015e-05,2,116759.08154604628,0.37824860005639493,116759.08154604628,116759.08154604628,116895.09851272978,116895.09851272978,0.0011635814368100893,0.0011635814368100893,0.0,0.0,167.53230090020224,-6.75625258471035,0.0,116761.7236288905,32147.418497536466,32147.418497536466,84614.30513135403,32286.235214757122,32286.235214757122,32286.235214757122,32286.235214757122,optimal,optimal,0.0,0.0,32286.235214757122,32286.235214757122,True,0.0005817907184050447,0.0,optimal,32286.235214757122,32286.235214757122,0.09856419987045228,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32286.23489179474,138.81639425827234,138.81639425827234,0.004299553500849717,[],0.0,0,0,0.5481807062135426,False,,scenario_enumeration,0.0,0,0.0,0.3624564659089219,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,610,0,1,1,0,False,,610,"[[2, 7], [11, 0]]"
611,2,0.0002908953592025223,0.0002908953592025223,joint_error_budget,0.0011635814368100893,False,True,True,0.0002908953592025223,0.0002908953592025223,0.0002908953592025223,0.0005817907184050447,0.0005817907184050447,0.0005817907184050447,0.25,0.5,True,core_point,True,610,138.2312043823115,True,,optimal,0.009766800096258521,32282.86932038819,optimal,0.011550699826329947,32282.868997459496,True,32282.869320388214,32282.868997459474,4638.804885924881,32248.333364184044,0.856153655026499,True,,False,False,,component_disabled,0.0,0,,0.0,,False,,0,,False,,,,False,2.348494825703622e-05,2.348494825703622e-05,2,116759.08154604628,0.3614055998623371,116759.08154604628,116759.08154604628,116895.09851272978,116895.09851272978,0.0011635814368100893,0.0011635814368100893,0.0,0.0,168.0552950000856,-6.75625258471035,0.0,116761.82369143407,32147.518560080087,32147.518560080087,84614.30513135398,32282.86932038823,32282.86932038823,32282.86932038823,32282.86932038823,optimal,optimal,0.0,0.0,32282.86932038823,32282.86932038823,True,0.0005817907184050447,0.0,optimal,32282.86932038823,32282.86932038823,0.13573149987496436,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32282.868997459474,135.35043737938759,135.35043737938759,0.004192639674932209,[],0.0,0,0,0.5486255651790305,False,,scenario_enumeration,0.0,0,0.0,0.36214151774835784,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,611,0,1,1,0,False,,611,"[[7, 1], [11, 0]]"
