iteration,previous_iteration,elapsed_time,LB,UB,gap,master_runtime,cumulative_cuts,y_hamming,y_hamming_normalized,y_added,y_removed,y_exact_same,unique_y_patterns_to_date,y_pattern,x_l1,x_l2,x_normalized_l1,x_normalized_l2,x_rounded_hash,lb_improvement,gap_reduction,y_cycle_p2,x_cycle_p2,x_return_relative_l1_p2,y_cycle_p3,x_cycle_p3,x_return_relative_l1_p3,y_cycle_p4,x_cycle_p4,x_return_relative_l1_p4,y_cycle_p5,x_cycle_p5,x_return_relative_l1_p5
65,64,5.082925699884072,110385.21442875668,123861.34714510402,0.10880014651027498,0.010382400127127767,65,0,0.0,0,0,True,16,111111111101111,8650.976862725453,1730.916753473715,1.4920795102658113,1.2264916704478441,55cd33dd23abd2ae45a12a4fac4e6081ebaca960cea0a452a95e911b70ac804d,196.6641244351049,0.0015877764045688358,False,False,1.1105161214865056,False,False,1.0166630433684898,False,False,1.141392764076777,False,False,1.1579871662423653
66,65,5.2039826000109315,110408.26381165953,123861.34714510402,0.10861405630994918,0.010607199976220727,66,0,0.0,0,0,True,16,111111111101111,1069.269970728919,275.3078139821148,0.18499267857208226,0.18982924090847145,0d4d56480a3b27f8e59781ddfa263e1892910d2e989e90d472ee94c4c7c51a33,23.04938290285645,0.00018609020032579748,False,False,1.5013834091204221,False,False,1.1868938942956895,False,False,1.1157762266721798,False,False,1.2127805209615679
67,66,5.3339523000177,110517.49354086036,123861.34714510402,0.10773218531695192,0.011682800017297268,67,0,0.0,0,0,True,16,111111111101111,5037.528548854018,1226.383834635129,0.8714608382234093,0.8563170062932707,36e2d5a2480a64438fa10afca09bcda1ec7b2b40305d8bb3c03e9c7b0fe673b0,109.22972920082975,0.0008818709929972607,False,False,0.8998973294399466,False,False,1.4182834404711655,False,False,1.4241633703780148,False,False,1.3973783912532995
68,67,5.4602657000068575,110568.5450637597,123295.9947576675,0.10322678947457307,0.010509700048714876,68,0,0.0,0,0,True,16,111111111101111,6543.750681787051,1399.4522393536813,1.1282409422340383,1.0198033536449556,aea3dfca05497d2750599dac65fc093491cb4365180df2295e0714808dfa3bb9,51.05152289933176,0.004505395842378843,False,False,0.9729068825423655,False,False,1.014324052847148,False,False,1.3273724409805752,False,False,1.6354333784268071
69,68,5.583190499804914,110590.30876622116,123295.9947576675,0.10305027358284242,0.014320899965241551,69,0,0.0,0,0,True,16,111111111101111,5186.916124882979,1039.8408154451772,0.8950167559934405,0.7846170513836552,03c9b65cea71e08879fd46a4ac53d1168f08f0df2f84cdd948f0f87902a30ee8,21.76370246146689,0.00017651589173064974,False,False,1.313622597017772,False,False,1.220403937571375,False,False,1.281512238298521,False,False,1.2006672683618258
70,69,5.713373699923977,110735.16550595102,123142.91816183312,0.1007589623592967,0.011519899824634194,70,0,0.0,0,0,True,16,111111111101111,2177.1360542035945,485.619200360971,0.37697696527622254,0.35560723417791595,89faea37e95252db1597baea2aac15a3a27197b625c7a75d18a6a663d4b9a54e,144.85673972986115,0.002291311223545728,False,False,1.0439940194729802,False,False,1.341601325070444,False,False,1.3597583865288936,False,False,1.4212498554094124
71,70,5.812190399970859,110879.89294320285,123142.91816183312,0.0995836821287143,0.011312599992379546,71,0,0.0,0,0,True,16,111111111101111,7732.267265384667,1572.751250044702,1.3349718826451784,1.1537618851573057,2252c5c49b04dc805d8c080d6e4ddd6a3ed0a411e26ffef2945af46a35994650,144.72743725182954,0.0011752802305824012,False,False,1.3548182082521174,False,False,1.2550442909314872,False,False,1.3007778028539174,False,False,1.1191235926439222
72,71,5.926343400031328,111430.41617768962,123142.91816183312,0.09511307803142242,0.01063039992004633,72,0,0.0,0,0,True,16,111111111101111,7676.3717916684855,1730.5848379853,1.321474243617004,1.1904241701085136,0bebdb1219ddc8de4adf0afe14c3558ea1e0165972ff06c8b2e2c175c55e682f,550.5232344867691,0.004470604097291872,False,False,1.434394627544221,False,False,1.4077471857752446,False,False,1.3504080856420966,False,False,1.5432473084845777
73,72,6.0462220998015255,111430.41617768962,123142.91816183312,0.09511307803142242,0.010760900098830462,73,0,0.0,0,0,True,16,111111111101111,1884.7147973965948,481.5756315203273,0.324349045342581,0.32614075024621003,8b51170bac78e6506da65ee636efca11f2f716043488f69cd817c9673439c56d,0.0,0.0,False,False,1.3949235236176343,False,False,1.5138352678624645,False,False,1.4957867389762542,False,False,1.3868275566617776
74,73,6.14595519984141,111449.4891156472,123142.91816183312,0.09495819346118255,0.010914199985563755,74,0,0.0,0,0,True,16,111111111101111,7654.613762955354,1581.1524529442945,1.316197781699346,1.1351486507147772,9caa4894ff474e12f0d7bd193b4548d622bf775af60f38d080f7242d9fc80685,19.072937957578688,0.00015488457023987712,False,False,1.2628839946567352,False,False,1.4413964350346697,False,False,1.459278307544055,False,False,1.4454919529356638
75,74,6.304078799905255,111572.01623617709,123142.91816183312,0.09396319413553016,0.012163500068709254,75,0,0.0,0,0,True,16,111111111101111,5335.785911907048,1093.7976393028177,0.9170343403302527,0.7281063833919521,b2070033bde7ad3db4c8e6d457dd3a0bf8346d105cf0993797be612b7c367b99,122.52712052989227,0.0009949993256523904,False,False,1.376135489586814,False,False,1.3366249992196593,False,False,1.6351810650534435,False,False,1.25838953350573
76,75,6.4297898998484015,111670.28588334372,122714.179258847,0.08999688090002912,0.011494900099933147,76,0,0.0,0,0,True,16,111111111101111,4927.076670092272,1058.801817877713,0.8488354235668111,0.6737111283867531,24b71dc8a4693daa27cd942af6c47c5f2b9c5dc37312d2420d88695f3b45ffe1,98.26964716662769,0.003966313235501034,False,False,1.055547722972647,False,False,1.400441002074865,False,False,1.3477466842650256,False,False,1.681858823711922
77,76,6.582204199861735,111782.58660314178,122714.179258847,0.08908174036389613,0.011476999847218394,77,0,0.0,0,0,True,16,111111111101111,5112.585863129946,1050.8661980726868,0.8805381082540003,0.7900740566329748,9ca026e969e150d8523c33b02865a9955d93b5de4c4dd6968eb2ab67f7779036,112.30071979806235,0.000915140536132994,False,False,1.04166468142018,False,False,1.015305292781035,False,False,1.2606654103733694,False,False,1.3143624504056721
78,77,6.666361499810591,112126.89511825892,122714.179258847,0.08627596423275424,0.012075900100171566,78,0,0.0,0,0,True,16,111111111101111,5975.75875547848,1368.4878910469104,1.0287411854520956,0.9687588050811058,6b2028ebe791d3ef00fb79538a56343da090c93e26ece0c1e5d6d48d30ce3766,344.3085151171399,0.002805776131141885,False,False,1.5011585339891533,False,False,1.5826634138695823,False,False,1.4391134718995655,False,False,1.3499911570084624
79,78,6.77373499982059,112126.89511825892,121248.85076668765,0.07523333698215084,0.012618800159543753,79,0,0.0,0,0,True,16,111111111101111,4864.646658376903,1083.1567672928368,0.8377403086783038,0.7529150310534003,2bc550d33fc90725efe32d4e4331b00bbdb2ef8e73294e1b4cea0ef8d16c261b,0.0,0.011042627250603398,False,False,1.245419589662606,False,False,1.380151649757421,False,False,1.6624149509195767,False,False,1.333890374254243
80,79,6.874012899817899,112126.89511825892,121248.85076668765,0.07523333698215084,0.012851200066506863,80,0,0.0,0,0,True,16,111111111101111,670.7018409678085,171.48510754242366,0.1152944060060297,0.12511032606497555,cf7fcb6ad77bd8cf0d24a1f17c6403b914f96be3ec4fc533585bb169bb51e897,0.0,0.0,False,False,0.8199357588647526,False,False,1.217470798998206,False,False,1.3689611293593733,False,False,1.6511484993114054
81,80,6.984606900019571,112126.89511825892,121248.85076668765,0.07523333698215084,0.012143499916419387,81,0,0.0,0,0,True,16,111111111101111,673.974919389271,165.904807809594,0.11578190774362064,0.12176323992812985,f51ef0a59d271af15f9772385c12d21126ce1c0c7ab41737290d8e7f4ebca263,0.0,0.0,False,False,0.19206709874667935,False,False,0.8351976420005187,False,False,1.196245255848171,False,False,1.3485731114521873
82,81,7.085869799833745,112126.89511825892,121248.85076668765,0.07523333698215084,0.01201740000396967,82,0,0.0,0,0,True,16,111111111101111,578.2998386785442,136.9649610759092,0.0993142352830822,0.10274220122728563,ccb877dc72233447f94f85ee0a23c0846c850ba8b6cb3e807922a26ac18c5a25,0.0,0.0,False,False,0.12167988009655814,False,False,0.19990855700885704,False,False,0.8475243569741581,False,False,1.2153047743058756
83,82,7.203145599924028,112126.89511825892,121248.85076668765,0.07523333698215084,0.013840899802744389,83,0,0.0,0,0,True,16,111111111101111,7762.062226837319,1504.201939186209,1.354331040161914,1.150160333097562,2c87cf758889d26fafbbe40a250ceb85284345db26d17dbfcf90bdcb85dbc245,0.0,0.0,False,False,1.4093248443173703,False,False,1.3635218525655255,False,False,1.3661596402304104,False,False,1.4279314778869117
84,83,7.33400689996779,112211.52108653284,121248.85076668765,0.07453538423671197,0.013725499855354428,84,0,0.0,0,0,True,16,111111111101111,6716.748647629134,1499.8387958696803,1.1759344683495474,1.0721198936841587,b571a35cfe2409727ecad161721287db2ee6a757d2ebe826b501736b313f0f92,84.62596827391826,0.000697952745438879,False,False,1.360371940041866,False,False,1.3451104338345623,False,False,1.3851933287261902,False,False,1.3430650868427765
85,84,7.477150099817663,112574.11275397433,121248.85076668765,0.07154490915056698,0.012406500056385994,85,0,0.0,0,0,True,16,111111111101111,57.317646719208255,21.753444831627256,0.009908425689760015,0.015572945938121316,d701cdeb29cdeda80ad78448e255408899d1d2d2aec698a74a68ed26b5388829,362.59166744149115,0.0029904750861449864,False,False,1.1581517854791425,False,False,1.3635461164269762,False,False,1.3482856122650244,False,False,1.388368746162278
86,85,7.6330279998946935,112623.5455701062,121248.85076668765,0.07113721195740355,0.013866599882021546,86,0,0.0,0,0,True,16,111111111101111,6343.728552545576,1347.4276521346403,1.094676090664659,0.9635948539311018,82a6b99a9dda0a43ea5c681ac0c9c797fba9ad82b9e3dfaffe3f19fe2fac6719,49.43281613186991,0.00040769719316342823,False,False,1.0899121471403534,False,False,1.4100075677651103,False,False,1.330206196618971,False,False,1.321982796995016
87,86,7.75968090002425,112623.5455701062,121248.85076668765,0.07113721195740355,0.014751499984413385,87,0,0.0,0,0,True,16,111111111101111,5845.448451971532,1303.7642155862181,1.0090275569073288,0.9580424434334381,e1a65b4e9822945097b8d89f22445c96ef1be25d7db13ae2da01260b71c95c16,0.0,0.0,False,False,1.2190529829832704,False,False,1.2155583224688744,False,False,1.5148259531485857,False,False,1.3633006101864855
88,87,7.840698099927977,112797.67211922836,121248.85076668765,0.06970110309516601,0.014263899996876717,88,0,0.0,0,0,True,16,111111111101111,6500.17810352646,1503.417099073436,1.1233405523488291,0.961308809970949,f83f0a7c51fb876c37b3e80513f9f8f2eea45cdb8056e10f2c18a0a629d5084d,174.12654912215658,0.0014361088622375368,False,False,1.3270213505460084,False,False,0.9111510978175021,False,False,0.9106898509997637,False,False,1.0880176131627681
89,88,7.955593799939379,112797.67211922836,121236.24836096722,0.06960439930980011,0.014748699963092804,89,0,0.0,0,0,True,16,111111111101111,4305.580986017931,1014.5617211761403,0.7448706524845409,0.7577051917368627,2642ca5c7178b1e2f0b76289b2ee0b4b557a0984e06dca56dc8699dcdb141154,0.0,9.670378536590085e-05,False,False,1.2251984532304512,False,False,1.1371056232088712,False,False,1.382624393345588,False,False,1.382780726362669
90,89,8.079727199859917,112797.67211922836,120673.27009971961,0.06526381504357318,0.01396239991299808,90,0,0.0,0,0,True,16,111111111101111,4742.494437348413,1011.8620570761524,0.8213364007418053,0.8024380688423022,af395c81940e5bff94141548f932a45324294b31e649936cbc51fe2392eff321,0.0,0.004340584266226938,False,False,0.7495878806888956,False,False,1.3100833447424651,False,False,1.3103874011174699,False,False,1.0007960780507192
91,90,8.219615399837494,112797.67211922836,120673.27009971961,0.06526381504357318,0.015141800045967102,91,0,0.0,0,0,True,16,111111111101111,4783.8954987280995,1034.9758334573428,0.8287002448820641,0.7705923891956619,981c4ae6daf5a268995a127de58b0a2cca909ca89df75cadf8645671fdf7d0cd,0.0,0.0,False,False,0.7876819246580653,False,False,0.8622096054191624,False,False,1.1797723161858824,False,False,1.325768673080958
92,91,8.335954600013793,112840.47124963319,120673.27009971961,0.06490914552670779,0.014069899916648865,92,0,0.0,0,0,True,16,111111111101111,3873.492991035593,828.0971416243807,0.6707959153604108,0.6174837589865042,978ffce9bd3a33bf2312705088983ebe4b16fe943c75d89b30463052cc809af6,42.799130404833704,0.0003546695168653857,False,False,0.83954894991366,False,False,0.9491746446201046,False,False,1.0316938509065876,False,False,1.2719655775206211
93,92,8.435428699944168,112917.12366884857,120673.27009971961,0.06427393924488554,0.014942199923098087,93,0,0.0,0,0,True,16,111111111101111,5369.535561424621,1133.431036095594,0.924413106856112,0.8629517313071127,8f434335402b84cd79e29e09d0c4b471e9270bfbc97f19bdd10b4fe6b97c3062,76.65241921537381,0.0006352062818222454,False,False,0.9528997875476324,False,False,1.101396222605404,False,False,0.8730733573666583,False,False,1.1398956901440256
94,93,8.561538700014353,112935.01869626078,120673.27009971961,0.06412564602802459,0.016491299960762262,94,0,0.0,0,0,True,16,111111111101111,6560.5713534999395,1302.7823995240653,1.1264157786142077,0.9138017609360207,2f590e5df46323234d8f27f53d71b5cf73d4881b9c07805b824b31b29490714e,17.89502741221804,0.00014829321686095354,False,False,1.1656487976025631,False,False,1.104914460404653,False,False,1.0826394821587764,False,False,1.014753307797588
95,94,8.734752499964088,113079.87756135334,120673.27009971961,0.06292522388836727,0.016025499906390905,95,0,0.0,0,0,True,16,111111111101111,5626.29180413457,1159.1612008444133,0.9730311280688239,0.915839794084692,b6b32232fd3c434963bc1c4416397007f4740d8ea3a554be3449997cbdff0ba8,144.85886509255215,0.00120042213965732,False,False,1.0761372657505182,False,False,1.147181579853128,False,False,1.1548863146382053,False,False,1.2747918833415435
96,95,8.867620699806139,113079.87756135334,119957.58479331246,0.05733449238586663,0.015405100071802735,96,0,0.0,0,0,True,16,111111111101111,5520.543732339904,1144.8960745606746,0.9554329093329363,0.8875831682660047,a056bd1d44520c11d894d16bcea22cba10b142564ec0bff443e4ece5f1242d77,0.0,0.00559073150250064,False,False,0.8433467115943803,False,False,0.9130063546639959,False,False,1.1252070467437945,False,False,1.1832424470368408
97,96,9.022685799980536,113241.46271704871,119957.58479331246,0.0559874733042989,0.01754939998500049,97,0,0.0,0,0,True,16,111111111101111,6342.105576875546,1275.951748212938,1.0968842421755496,1.0477030356086363,44259936051e4a1168d287baa49f69de176b8e813fd58a541017912b7d2774ef,161.5851556953712,0.0013470190815677296,False,False,1.2100036306727373,False,False,1.283712733574722,False,False,1.3496588555052444,False,False,1.502212293444732
98,97,9.145450099837035,113268.0034235152,119957.58479331246,0.05576622254710651,0.015320200007408857,98,0,0.0,0,0,True,16,111111111101111,6169.7274761271365,1363.9934492585644,1.0662369636277715,1.0168594095795642,3ad69447be35fa4aad94405539f1b380d875d512d079449e24f17a92487abc80,26.54070646649052,0.00022125075719239135,False,False,1.2115065498430615,False,False,1.1576086260683243,False,False,1.0272643994008843,False,False,1.353204523228583
99,98,9.26372339995578,113334.97690220804,119957.58479331246,0.05520791288450167,0.016631999984383583,99,0,0.0,0,0,True,16,111111111101111,6168.1853260386615,1328.4219792877557,1.0643456240182783,0.9637266080258792,054f50150e91ca6c19a66d71eb5930866de9b2be8cefd32338ee05fcdb4be962,66.97347869284567,0.0005583096626048389,False,False,1.1311192191142811,False,False,0.7985270807873561,False,False,0.9738433561065507,False,False,0.8289634782397302
100,99,9.383599399821833,113375.63385081297,119957.58479331246,0.054868985182056025,0.01716129994019866,100,0,0.0,0,0,True,16,111111111101111,7677.580374004128,1457.9151158265763,1.3237913259700473,1.170216620344604,33efc5346321cb5770bcadb72a7bb17b7a3f1bdb7821ee1141ba3cea978d2406,40.65694860492658,0.0003389277024456461,False,False,1.3358614810092815,False,False,1.6331404176336992,False,False,0.9601608059666283,False,False,1.3403480529381058
101,100,9.505955999949947,113521.7502596193,119957.58479331246,0.0536509179038753,0.017197899986058474,101,0,0.0,0,0,True,16,111111111101111,6042.67372253643,1215.3311201403621,1.0414373459108055,0.9184689149939504,2776dbdaf2fdac22bb0a76993fb286aee41961672590d85e5c0f882bd0fb9d5f,146.1164088063233,0.0012180672781807247,False,False,1.2959682199592244,False,False,1.2631455783070036,False,False,1.2152421205395327,False,False,1.0225660675243642
102,101,9.626887599937618,113580.91474706537,119754.17537448398,0.05154943957581581,0.015984400175511837,102,0,0.0,0,0,True,16,111111111101111,6983.15794888624,1330.8761496416062,1.2059272976148139,1.0217279263549373,07b3b291beaf5b61e91cf52069f32ef1d18a2e3c912986182e770e46cc3b3684,59.16448744607624,0.002101478328059493,False,False,1.461684434935265,False,False,1.2352713890957685,False,False,1.3580127533849653,False,False,1.1768239235978242
103,102,9.767792499857023,113610.55560788822,119474.139461482,0.049078268150943044,0.01860160008072853,103,0,0.0,0,0,True,16,111111111101111,429.638538573787,113.98622665015965,0.0740677185959256,0.0934800111465549,301d2aa6fb6cd15530c66a77d73dda99c02d5536f132d019f3527f19b6b30891,29.64086082285212,0.002471171424872763,False,False,1.2085668046802367,False,False,1.472740671171798,False,False,1.2288735796593788,False,False,1.3466816380076032
104,103,9.880904099904,113739.0894090035,119474.139461482,0.04800243867274273,0.01665680017322302,104,0,0.0,0,0,True,16,111111111101111,7499.2243240127755,1484.010687262366,1.2968045275555522,1.2063746919652556,16eff02e2d381b6083a7fa152610a1caa4dca26a72a4a11a3e58014a271ee405,128.53380111527804,0.001075829478200313,False,False,1.296540557309892,False,False,1.380750897974886,False,False,1.52345019747139,False,False,1.524088829864525
